B1,17.788409,-64.627597,5,1,2,1,f,1
B2,17.789773,-64.626666,5,1,2,1,f,4
B3,17.783094,-64.614816,5,1,2,1,f,48
B4,17.783549,-64.614349,5,1,2,1,f,45
B5,17.777399,-64.593073,5,1,2,1,f,63
B6,17.784488,-64.610113,5,1,2,1,f,45
B7,17.787701,-64.604011,5,1,2,1,f,39
B8,17.791747,-64.606405,5,1,2,1,f,42
B9,17.795287,-64.615397,5,1,2,1,f,44
B10,17.795797,-64.608328,5,1,2,1,f,39
B11,17.778719,-64.597329,5,1,2,1,f,54
B12,17.778796,-64.642600,5,1,2,1,f,39
B13,17.779067,-64.610064,5,1,1,1,f,45
B14,17.779814,-64.628934,5,1,1,1,f,46
B15,17.780383,-64.614792,5,1,2,1,f,50
B16,17.781083,-64.639320,5,1,1,1,f,40
B17,17.787919,-64.577131,5,1,1,1,f,49
B18,17.788375,-64.576664,5,1,2,1,f,57
B19,17.790178,-64.577151,5,1,2,1,f,57
B20,17.791066,-64.579046,5,1,1,1,f,55
B21,17.794715,-64.574833,5,1,1,1,f,62
B22,17.799106,-64.590435,5,1,2,1,f,42
B23,17.800887,-64.593753,5,1,1,1,f,46
B24,17.807847,-64.626358,5,1,2,1,f,44
B25,17.780183,-64.638840,5,1,1,1,f,42
B26,17.781905,-64.594527,5,1,2,1,f,40
B27,17.803690,-64.637168,5,1,2,1,f,75
B28,17.784465,-64.612942,5,1,2,1,f,17
B29,17.792059,-64.623386,5,1,2,1,f,6
B30,17.792947,-64.625280,5,1,2,1,f,15
B31,17.782793,-64.596422,5,1,2,1,f,39
B32,17.785457,-64.602104,5,1,2,1,f,34
B33,17.786809,-64.602588,5,1,2,1,f,38
B34,17.791225,-64.614889,5,1,2,1,f,30
B35,17.793060,-64.611604,5,1,2,1,f,34
B36,17.796557,-64.625784,5,1,2,1,f,33
B37,17.800630,-64.624878,5,1,2,1,f,10
B38,17.801986,-64.624890,5,1,2,1,f,20
B39,17.784614,-64.649255,5,1,2,1,f,31
B40,17.785081,-64.647373,5,1,2,1,f,28
B41,17.786892,-64.646918,5,1,1,1,f,33
B42,17.787770,-64.595523,5,1,2,1,f,29
B43,17.790913,-64.597909,5,1,1,1,f,33
B44,17.791949,-64.636589,5,1,2,1,f,10
B45,17.793183,-64.596514,5,1,2,1,f,26
B46,17.793363,-64.629528,5,1,1,1,f,16
B47,17.794200,-64.637553,5,1,2,1,f,7
B48,17.794219,-64.635195,5,1,2,1,f,8
B49,17.797690,-64.597969,5,1,2,1,f,25
B50,17.798570,-64.600806,5,1,2,1,f,24
B51,17.798733,-64.635708,5,1,1,1,f,28
B52,17.799224,-64.630996,5,1,2,1,f,13
B53,17.799504,-64.597042,5,1,1,1,f,33
B54,17.800100,-64.634306,5,1,1,1,f,23
B55,17.802176,-64.601782,5,1,2,1,f,36
B56,17.802909,-64.622540,5,1,1,1,f,12
B57,17.803037,-64.606978,5,1,1,1,f,37
B58,17.803470,-64.609340,5,1,1,1,f,29
B59,17.806503,-64.624931,5,1,1,1,f,38
B60,17.807360,-64.630599,5,1,1,1,f,34
B61,17.783738,-64.645946,5,1,2,1,f,32
B62,17.784210,-64.643593,5,1,1,1,f,32
B63,17.784445,-64.615300,5,1,1,1,f,5
B64,17.789619,-64.590351,5,1,2,1,f,38
B65a,17.788405,-64.628068,5,2,1,1,f,6
B66a,17.810062,-64.631566,5,2,1,1,f,80
B67a,17.789504,-64.604498,5,2,1,1,f,43
B68a,17.793971,-64.610669,5,2,1,1,f,42
B69a,17.794808,-64.618694,5,2,1,1,f,40
B70a,17.790611,-64.579513,5,2,1,1,f,53
B71a,17.795645,-64.571540,5,2,1,1,f,61
B72a,17.796081,-64.573430,5,2,1,1,f,61
B73a,17.796445,-64.584281,5,2,1,1,f,58
B74a,17.799623,-64.582422,5,2,1,1,f,89
B75a,17.807764,-64.636262,5,2,1,1,f,61
B76a,17.807952,-64.613625,5,2,1,1,f,92
B77a,17.774182,-64.599646,5,2,1,1,f,58
B78a,17.790534,-64.588945,5,2,1,1,f,39
B79a,17.784005,-64.613881,5,2,1,1,f,29
B80a,17.794274,-64.628593,5,2,1,1,f,13
B81a,17.790048,-64.593185,5,2,1,1,f,36
B82a,17.790318,-64.615353,5,2,1,1,f,15
B83a,17.798348,-64.627687,5,2,1,1,f,19
B84a,17.798477,-64.612125,5,2,1,1,f,32
B85a,17.786017,-64.588905,5,2,1,1,f,34
B86a,17.786979,-64.636544,5,2,1,1,f,25
B87a,17.790450,-64.599319,5,2,1,1,f,26
B88a,17.791817,-64.597917,5,2,1,1,f,21
B89a,17.791976,-64.633288,5,2,1,1,f,13
B90a,17.792836,-64.638484,5,2,1,1,f,11
B91a,17.797238,-64.597965,5,2,1,1,f,26
B92a,17.797670,-64.600327,5,2,1,1,f,25
B93a,17.798768,-64.631464,5,2,1,1,f,14
B94a,17.800548,-64.634781,5,2,1,1,f,28
B95a,17.804622,-64.633875,5,2,1,1,f,27
B96a,17.782835,-64.645938,5,2,1,1,f,32
B97a,17.787766,-64.595994,5,2,1,1,f,37
E98,17.759002,-64.632517,5,1,2,1,f,4
E99,17.769119,-64.665145,5,1,2,1,f,9
E100,17.712997,-64.567518,5,1,2,1,f,83
E101,17.716215,-64.560475,5,1,2,1,f,80
E102,17.766873,-64.609483,5,1,2,1,f,47
E103,17.775677,-64.525622,5,1,2,1,f,95
E104,17.696478,-64.653633,5,1,2,1,f,46
E105,17.699346,-64.634805,5,1,2,1,f,64
E106,17.709966,-64.607090,5,1,1,1,f,73
E107,17.712564,-64.620783,5,1,2,1,f,65
E108,17.713008,-64.621730,5,1,1,1,f,62
E109,17.718136,-64.602448,5,1,2,1,f,68
E110,17.726072,-64.570932,5,1,1,1,f,79
E111,17.727427,-64.570944,5,1,1,1,f,76
E112,17.733801,-64.564871,5,1,2,1,f,74
E113,17.735630,-64.562058,5,1,1,1,f,73
E114,17.737553,-64.547459,5,1,1,1,f,65
E115,17.742590,-64.539015,5,1,2,1,f,70
E116,17.749829,-64.537662,5,1,2,1,f,75
E117,17.753182,-64.513172,5,1,2,1,f,52
E118,17.773561,-64.564745,5,1,2,1,f,81
E119,17.773851,-64.527965,5,1,1,1,f,97
E120,17.775353,-64.566647,5,1,1,1,f,82
E121,17.777306,-64.548272,5,1,1,1,f,86
E122,17.780565,-64.536039,5,1,1,1,f,81
E123,17.782768,-64.543132,5,1,1,1,f,80
E124,17.783507,-64.563888,5,1,2,1,f,75
E125,17.785273,-64.569091,5,1,1,1,f,73
E126,17.791456,-64.530001,5,1,2,1,f,78
E127,17.796183,-64.560697,5,1,2,1,f,59
E128,17.799376,-64.556952,5,1,2,1,f,90
