3001,26.203351,-80.086904,3,1,2,1,FALSE,-5.3
3002,26.188012,-80.088525,3,1,2,1,FALSE,-4.1
3003,26.172247,-80.094151,3,1,1,1,FALSE,-6.1
3004,26.16188,-80.096732,3,1,2,1,FALSE,-5.3
3005,26.119906,-80.099246,3,1,1,1,FALSE,-6.7
3006,26.114932,-80.097093,3,1,1,1,FALSE,-7.2
3007,26.108196,-80.102895,3,1,1,1,FALSE,-3.5
3008,26.105914,-80.101913,3,1,1,1,FALSE,-5.6
3009,26.08425,-80.099829,3,1,2,1,FALSE,-6.8
3010,26.077077,-80.107882,3,1,1,1,FALSE,-4.6
3011,26.072562,-80.107916,3,1,1,1,FALSE,-5.6
3012,26.072525,-80.101918,3,1,1,1,FALSE,-7.9
3013,26.061242,-80.102503,3,1,1,1,FALSE,-7.5
3014,26.016575,-80.106841,3,1,1,1,FALSE,-7.2
3015,26.017017,-80.105338,3,1,1,1,FALSE,-8.4
3016,26.001257,-80.111952,3,1,2,1,FALSE,-5.8
3017,25.996297,-80.112989,3,1,1,1,FALSE,-5.8
3018,25.989971,-80.112037,3,1,1,1,FALSE,-6.9
3019,25.987275,-80.114056,3,1,1,1,FALSE,-6.5
3020,25.978206,-80.10763,3,1,1,1,FALSE,-9.7
3021,25.925823,-80.105529,3,1,2,1,FALSE,-8.5
3022,25.917719,-80.109084,3,1,1,1,FALSE,-5.8
3023,25.916345,-80.106072,3,1,1,1,FALSE,-8.8
3024,25.909108,-80.103658,3,1,1,1,FALSE,-9.9
3025,25.908152,-80.110483,3,1,1,1,FALSE,-6.5
3026,25.897404,-80.109237,3,1,1,1,FALSE,-6.1
3027,25.888805,-80.105808,3,1,1,1,FALSE,-7.4
3028,25.881628,-80.113348,3,1,1,1,FALSE,-6.8
3029,25.873962,-80.114902,3,1,1,1,FALSE,-5.4
3030,25.872141,-80.112421,3,1,2,1,FALSE,-6
3031,25.865351,-80.109478,3,1,1,1,FALSE,-4.8
3032,25.836462,-80.110193,3,1,1,1,FALSE,-5.8
3033,25.826907,-80.101765,3,1,1,1,FALSE,-9.2
3034,25.817513,-80.11233,3,1,1,1,FALSE,-4.8
3035,25.810686,-80.103403,3,1,1,1,FALSE,-7.1
3036,25.808856,-80.099426,3,1,2,1,FALSE,-8.4
3037,25.806648,-80.107423,3,1,2,1,FALSE,-6.6
3038,25.803503,-80.10994,3,1,1,1,FALSE,-6
3039,25.803939,-80.107443,3,1,1,1,FALSE,-6.8
3040,25.80389,-80.099464,3,1,2,1,FALSE,-8.2
3041,25.798073,-80.107986,3,1,1,1,FALSE,-6.6
3042,25.789892,-80.099071,3,1,1,1,FALSE,-10.1
3043,25.780552,-80.122079,3,1,1,1,FALSE,-7
3044,25.77409,-80.118703,3,1,1,1,FALSE,-8
3045,26.21507,-80.083895,3,1,2,1,FALSE,-8.5
3046,26.211126,-80.085483,3,1,1,1,FALSE,-5.4
3047,26.044078,-80.106238,3,1,1,1,FALSE,-6.4
3048,25.840927,-80.102177,3,1,1,1,FALSE,-8.4
3049,26.188898,-80.086572,3,1,1,1,FALSE,-7.9
3050,26.179419,-80.08609,3,1,1,1,FALSE,-10.2
3051,26.168134,-80.086178,3,1,1,1,FALSE,-11.8
