1000,18.31140846,-65.34055822,4,1,2,1,FALSE,45
1001,18.31445654,-65.33482559,4,1,2,1,FALSE,42
1018,18.39001306,-65.56339944,4,1,2,1,FALSE,94
1019,18.39151148,-65.57140528,4,1,2,1,FALSE,80
1043,18.2724417,-65.19356886,4,1,2,1,FALSE,95
1044,18.28675797,-65.18758927,4,1,1,1,FALSE,96
1045,18.31220688,-65.21962123,4,1,2,1,FALSE,41
1046,18.31164941,-65.16909666,4,1,1,1,FALSE,92
1047,18.15921616,-65.33288951,4,1,2,1,FALSE,40
2000,18.38591012,-65.63674606,4,1,2,1,FALSE,42
2001,18.40295023,-65.70780083,4,1,2,1,FALSE,65
2023,18.29278853,-67.24101165,4,1,2,1,FALSE,42
2024,18.29277982,-67.24006591,4,1,2,1,FALSE,41
3000,18.37799531,-67.48336022,4,1,2,1,FALSE,79
3001,18.38118773,-67.48711794,4,1,2,1,FALSE,53
3014,18.04859986,-67.874471,4,1,2,1,FALSE,51
3015,18.09776831,-67.93936283,4,1,2,1,FALSE,50
3030,17.86800833,-67.08342515,4,1,1,1,FALSE,65
3031,17.87847147,-67.13756743,4,1,2,1,FALSE,95
3032,17.89460648,-67.07794975,4,1,1,1,FALSE,75
3033,17.89436115,-67.00859703,4,1,1,1,FALSE,59
3034,17.8953223,-67.01424791,4,1,2,1,FALSE,52
3035,17.90855973,-67.02778384,4,1,2,1,FALSE,74
3036,17.91135593,-67.08154413,4,1,2,1,FALSE,49
3037,17.92587945,-67.08846625,4,1,1,1,FALSE,50
3038,17.93936863,-67.03688117,4,1,1,1,FALSE,46
3039,17.99887477,-67.36434484,4,1,1,1,FALSE,42
3040,18.00374796,-67.352968,4,1,2,1,FALSE,57
3041,18.01140349,-67.35006379,4,1,1,1,FALSE,59
3042,18.02225336,-67.35090717,4,1,2,1,FALSE,66
3043,18.05252008,-67.35062511,4,1,1,1,FALSE,92
3044,18.05706517,-67.40773205,4,1,2,1,FALSE,44
3045,18.13459414,-67.33331961,4,1,1,1,FALSE,45
3046,18.16249051,-67.32029543,4,1,2,1,FALSE,40
1002,18.29847214,-65.32477106,4,1,2,1,FALSE,58
1003,18.3020163,-65.32138987,4,1,2,1,FALSE,55
1020,18.3548786,-65.56693137,4,1,2,1,FALSE,51
1021,18.3808543,-65.55601875,4,1,2,1,FALSE,79
1048,18.22885453,-65.41264211,4,1,2,1,FALSE,71
1049,18.23528781,-65.37095798,4,1,2,1,FALSE,79
1050,18.25009964,-65.2271065,4,1,2,1,FALSE,79
1051,18.2521846,-65.26436254,4,1,1,1,FALSE,84
1052,18.26501777,-65.22867267,4,1,1,1,FALSE,72
1053,18.28468726,-65.24241455,4,1,2,1,FALSE,49
1054,18.28620829,-65.29716496,4,1,2,1,FALSE,49
1055,18.14126331,-65.71226533,4,1,1,1,FALSE,39
1056,18.21503735,-65.44597558,4,1,1,1,FALSE,59
2002,18.37378052,-65.69133859,4,1,2,1,FALSE,41
2003,18.38499825,-65.66181663,4,1,2,1,FALSE,61
3047,17.96497957,-65.97305616,4,1,2,1,FALSE,40
3048,17.92182048,-66.99932484,4,1,2,1,FALSE,71
3049,17.9283609,-66.97660102,4,1,1,1,FALSE,50
3050,17.94378346,-67.07175594,4,1,1,1,FALSE,63
3051,17.95072465,-67.33363487,4,1,1,1,FALSE,54
3052,17.95826991,-67.31798702,4,1,1,1,FALSE,55
3053,17.9809832,-67.33240695,4,1,2,1,FALSE,47
3054,18.01355184,-67.28535505,4,1,2,1,FALSE,58
1004,18.31431114,-65.32727069,4,1,2,1,FALSE,49
1005,18.32028305,-65.33281321,4,1,2,1,FALSE,43
1022,18.34004436,-65.39901258,4,1,1,1,FALSE,63
1023,18.34412276,-65.52130751,4,1,1,1,FALSE,69
1024,18.35790722,-65.51016215,4,1,2,1,FALSE,49
1025,18.36441263,-65.52042816,4,1,1,1,FALSE,61
1026,18.36404866,-65.50058697,4,1,2,1,FALSE,88
1027,18.36396169,-65.49586295,4,1,2,1,FALSE,89
1028,18.36991194,-65.52504384,4,1,2,1,FALSE,74
1057,18.25672456,-65.52919346,4,1,2,1,FALSE,40
1058,18.27192407,-65.52133364,4,1,1,1,FALSE,45
1059,18.27834518,-65.47774984,4,1,2,1,FALSE,59
1060,18.27447809,-65.22799581,4,1,1,1,FALSE,69
1061,18.27392604,-65.20014729,4,1,1,1,FALSE,70
1062,18.27855095,-65.29779995,4,1,1,1,FALSE,62
1063,18.28771193,-65.52101851,4,1,2,1,FALSE,57
1064,18.28657865,-65.22395584,4,1,1,1,FALSE,67
1065,18.28841973,-65.22580495,4,1,1,1,FALSE,64
1066,18.3538259,-65.29430708,4,1,1,1,FALSE,80
1067,18.35654375,-65.34149724,4,1,2,1,FALSE,80
1068,18.35743835,-65.36463085,4,1,1,1,FALSE,57
1069,18.08764228,-65.74394144,4,1,1,1,FALSE,59
1070,18.09769198,-65.69797734,4,1,1,1,FALSE,56
1071,18.09878808,-65.70928333,4,1,2,1,FALSE,57
1072,18.10479028,-65.7171945,4,1,1,1,FALSE,56
1073,18.09873782,-65.33179177,4,1,1,1,FALSE,77
1074,18.11027762,-65.6170376,4,1,1,1,FALSE,55
1075,18.11119941,-65.64392068,4,1,2,1,FALSE,73
1076,18.12232977,-65.63521282,4,1,2,1,FALSE,57
1077,18.12730711,-65.68798155,4,1,2,1,FALSE,45
1078,18.13189494,-65.66618232,4,1,2,1,FALSE,54
1079,18.13256651,-65.67891407,4,1,2,1,FALSE,41
1080,18.13175129,-65.26551464,4,1,1,1,FALSE,45
2004,18.39870892,-65.64595206,4,1,2,1,FALSE,70
2005,18.40326887,-65.72623287,4,1,1,1,FALSE,45
2006,18.4032453,-65.64728238,4,1,2,1,FALSE,76
2007,18.40670159,-65.61317757,4,1,1,1,FALSE,65
2008,18.41348524,-65.61399027,4,1,2,1,FALSE,85
2025,18.3513654,-67.27400811,4,1,2,1,FALSE,64
2026,18.3880186,-67.23153061,4,1,1,1,FALSE,58
2027,18.39064939,-67.22298651,4,1,2,1,FALSE,54
3002,18.3860284,-67.47098635,4,1,2,1,FALSE,62
3003,18.38664262,-67.49132933,4,1,2,1,FALSE,93
3016,18.04782686,-67.89714944,4,1,1,1,FALSE,54
